sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
13039Z03X004,BdM1060,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1060,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z03X006,BdM1062,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1062,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z07X003,BdM1065,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1065,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z07X004,BdM1066,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1066,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z07X003,BdM1071,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1071,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z07X004,BdM1072,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1072,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z07X005,BdM1073,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1073,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z07X006,BdM1074,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1074,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z07X007,BdM1075,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1075,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z03X002,BdM1076,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1076,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z03X003,BdM1077,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1077,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z03X004,BdM1078,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1078,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z03X005,BdM1079,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1079,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z03X006,BdM1080,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1080,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13029Z05X002,BdM1082,13029,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1082,NA,14,11,2013,NA,NA,NA,068,-12.8300860617,-39.8762878496,360.13684082,Iaçu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 61,"VER LIVRO DE CAMPO. Outra da mesma espécie coletada, sem bichos",P4,SPF,MCZ,"Solo arenoso, compactado, entre afloramentos rochosos. Em caatinga aberta.",arenoso,"Folhas verdes acima, glaucas abaixo, espata marrom-esverdeada fora, flores amarelas",espata marrom-esverdeada externamente,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13029Z05X005,BdM1085,13029,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1085,NA,14,11,2013,NA,NA,NA,068,-12.8300860617,-39.8762878496,360.13684082,Iaçu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 61,"VER LIVRO DE CAMPO. Outra da mesma espécie coletada, sem bichos",P4,SPF,MCZ,"Solo arenoso, compactado, entre afloramentos rochosos. Em caatinga aberta.",arenoso,"Folhas verdes acima, glaucas abaixo, espata marrom-esverdeada fora, flores amarelas",espata marrom-esverdeada externamente,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13030Z01X003,BdM1089,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1089,NA,14,11,2013,NA,NA,NA,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,NA,P5,NA,MCZ,NA,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13030Z01X004,BdM1090,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1090,NA,14,11,2013,NA,NA,NA,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,NA,P5,NA,MCZ,NA,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13030Z01X005,BdM1091,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1091,NA,14,11,2013,NA,NA,NA,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,NA,P5,NA,MCZ,NA,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13030Z01X006,BdM1092,13030,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1092,NA,14,11,2013,NA,NA,NA,070,-12.4614326935,-40.5657894071,435.840087891,Itaberaba,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 62,NA,P5,NA,MCZ,NA,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z02X002,BdM1094,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1094,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z02X003,BdM1095,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1095,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z02X004,BdM1096,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1096,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z02X005,BdM1097,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1097,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z02X006,BdM1098,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1098,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z02X007,BdM1099,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1099,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z03X002,BdM1101,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1101,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z03X004,BdM1103,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1103,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z03X005,BdM1104,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1104,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z01X002,BdM1113,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1113,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z01X003,BdM1114,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1114,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13024Z01X006,BdM1117,13024,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1117,NA,11,11,2013,NA,NA,NA,062,-16.1463820282,-40.208501732,173.40222168,Jacinto,MG,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 56,NA,P2,SPF,NA,"Sobre solo arenoso, em caatinga.",arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13039Z07X001,BdM1125,13039,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1125,NA,15,11,2013,NA,NA,NA,081,-11.6289545596,-41.1531028245,1062.85522461,Morro do Chapéu,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 71,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z05X002,BdM1127,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1127,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z02X002,BdM1128,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1128,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z02X003,BdM1129,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1129,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z02X004,BdM1130,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1130,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z02X005,BdM1131,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1131,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13084Z02X007,BdM1133,13084,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1133,NA,6,12,2013,NA,NA,NA,185,-15.3911301401,-42.8012361936,828.776123047,Mato Verde,MG,Brazil,NA,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 117,NA,P9,NA,MCZ,"Em pasto, próximo a caatinga",NA,Folhas verde-acinzentadas,NA,flores amarelas,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z04X001,BdM1134,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Celetes,genus,decolor,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1134,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z04X002,BdM1135,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1135,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
13045Z04X003,BdM1136,13045,bagging flowers,in late male flowers,adult,NA,MZSP,MCZ,NA,1,Celetes,genus,impar,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1136,NA,17,11,2013,NA,NA,NA,092,-13.9695102442,-42.2819960676,896.788818359,Lagoa Real,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 78,NA,P7,NA,MCZ,Em cultivo em sítio,NA,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2013,NA
